date_id,item_id,master_restaurant_id,time_of_order,time_of_delivery,expected_delivery_time,delivery_time_in_mins,restaurant_id,desc_id,location_id,avg_rating_id,type_id,category_id,cuisine_id,working_hrs,delivery_available,table_booking_available,price,discounts_offered_pct,discounted_price,expected_revenue,customer_id,cust_rating_id,order_status_id,cancellation_id,actual_revenue,operating_cost,gp_margin,total_number_of_reviews,number_of_complaints_received,foot_traffic_in_location,competitors_in_the_area_count,subscription_id,budgetd_rev,budgetd_operating_cost,budgeted_order,budgeted_gp,acquisition_cost,value
20240527,6,67,18:01:00,18:39:00,33,38,41,974,1,1,1,10,9,11:00AM - 11:00PM,YES,YES,995.56,29.46,702.27,702.27,3242,4,999,2,0.0,559.18,143.09,96,6,low,16,1,676.26,592.77,123.0,83.49,15.47,170.72
20240527,1,81,18:15:48,19:03:48,58,48,81,999,17,7,1,999,999,11:00AM - 11:00PM,NO,NO,671.12,32.56,452.6,452.6,1572,3,998,5,452.6,280.38,172.22,212,49,high,15,1,393.47,598.65,610.0,65.0,11.1,213.0
20240527,7,14,13:30:50,14:03:50,55,33,12,999,8,3,2,999,999,12:00PM - 2:00AM,YES,NO,584.39,10.38,523.73,523.73,1339,3,998,5,523.73,440.38,83.35,56,84,low,15,1,447.89,597.02,529.0,298.38,37.4,233.16
20240527,7,14,06:09:36,06:27:36,59,18,14,999,8,4,2,999,999,12:00PM - 2:00AM,NO,YES,968.9,11.35,858.93,858.93,1411,4,998,5,858.93,674.54,184.39,146,15,low,11,1,419.81,438.8,460.0,173.24,38.86,177.01
20240527,1,82,11:05:18,11:38:18,49,33,82,999,1,6,1,999,999,11:00AM - 11:00PM,NO,NO,283.19,10.3,254.02,254.02,1629,1,999,2,0.0,208.72,45.3,229,37,high,20,1,331.18,336.1,530.0,54.98,23.15,261.39
20240527,1,82,18:50:40,19:25:40,35,35,82,999,1,4,1,999,999,11:00AM - 11:00PM,NO,YES,273.41,30.12,191.06,191.06,1783,5,998,5,191.06,149.79,41.27,70,49,high,16,3,712.87,424.54,411.0,181.38,30.95,154.14
20240527,7,12,03:58:20,04:31:20,25,33,12,999,8,5,2,999,999,12:00PM - 2:00AM,YES,YES,228.15,17.39,188.47,188.47,1082,4,999,5,188.47,128.66,59.81,142,16,low,21,1,563.39,542.58,489.0,150.55,45.06,287.03
20240527,7,12,07:43:29,08:38:29,56,55,14,999,8,4,2,999,999,12:00PM - 2:00AM,NO,NO,795.88,8.24,730.3,730.3,1115,5,998,2,0.0,552.67,177.63,59,45,high,8,3,546.79,495.8,576.0,243.56,15.75,252.69
20240527,1,82,15:52:26,16:41:26,34,49,82,999,1,2,1,999,999,11:00AM - 11:00PM,YES,NO,467.8,11.6,413.54,413.54,1730,2,998,4,0.0,271.27,142.27,61,3,medium,21,1,297.74,580.86,479.0,198.23,41.21,203.06
20240527,7,14,17:35:13,18:31:13,48,56,12,999,8,5,2,999,999,12:00PM - 2:00AM,YES,YES,732.7,5.78,690.35,690.35,1149,4,998,5,690.35,456.89,233.46,283,73,high,13,1,688.05,445.72,597.0,177.98,27.86,201.41
20240527,1,79,07:55:46,08:31:46,23,36,79,999,10,2,1,999,999,11:00AM - 11:00PM,YES,NO,478.77,23.22,367.6,367.6,1671,5,998,5,367.6,308.06,59.54,116,10,medium,8,1,704.6,373.58,459.0,228.68,5.08,213.94
20240527,2,85,00:17:15,00:42:15,46,25,85,999,1,2,1,999,999,11:00AM - 11:00PM,NO,NO,530.4,11.78,467.92,467.92,1873,2,999,4,0.0,381.84,86.08,77,48,low,17,3,523.87,409.18,522.0,196.19,23.94,143.85
20240527,7,12,21:08:45,21:57:45,30,49,14,999,8,3,2,999,999,12:00PM - 2:00AM,NO,YES,435.68,22.5,337.65,337.65,1389,1,999,1,0.0,254.03,83.62,179,84,high,30,1,628.07,560.5,448.0,150.94,28.73,297.04
20240527,1,79,18:09:21,18:50:21,36,41,79,999,10,7,1,999,999,11:00AM - 11:00PM,YES,NO,764.97,5.44,723.36,723.36,1551,4,999,5,723.36,489.68,233.68,116,20,high,6,1,332.09,496.69,529.0,231.52,18.18,117.73
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.195225,0.0,-24.195225,17.11711712,6.405
20240527,7,14,08:55:21,09:24:21,59,29,12,999,8,1,2,999,999,12:00PM - 2:00AM,YES,YES,890.0,13.14,773.05,773.05,1424,3,998,5,773.05,556.58,216.47,116,98,low,20,3,552.78,523.35,508.0,263.88,10.5,194.49
20240527,7,14,23:08:10,23:43:10,55,35,12,999,8,4,2,999,999,12:00PM - 2:00AM,YES,NO,857.15,7.02,796.98,796.98,1350,4,998,1,0.0,548.29,248.69,79,24,low,26,1,772.02,219.11,561.0,248.77,45.37,123.65
20240527,7,12,20:57:20,21:30:20,24,33,14,999,8,4,2,999,999,12:00PM - 2:00AM,NO,YES,242.7,8.11,223.02,223.02,1058,5,998,2,0.0,127.48,95.54,150,38,high,13,1,595.95,384.59,544.0,208.46,14.1,139.26
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.631175,0.0,-24.631175,15.04424779,6.405
20240527,7,14,17:48:40,18:41:40,25,53,12,999,8,4,2,999,999,12:00PM - 2:00AM,NO,NO,866.77,5.73,817.1,817.1,1088,2,999,1,0.0,599.13,217.97,187,0,medium,15,1,719.7,277.44,454.0,56.2,32.53,208.91
20240527,7,14,01:28:08,02:11:08,58,43,12,999,8,2,2,999,999,12:00PM - 2:00AM,NO,YES,589.01,25.45,439.11,439.11,1186,4,999,1,0.0,311.6,127.51,118,33,high,27,1,542.71,529.13,553.0,87.3,43.87,122.98
20240527,1,82,05:01:57,06:00:57,50,59,82,999,1,4,1,999,999,11:00AM - 11:00PM,YES,NO,165.18,2.02,161.84,161.84,1503,3,999,5,161.84,95.99,65.85,233,7,low,17,1,603.11,449.94,363.0,232.79,6.49,234.82
20240527,3,90,06:44:35,07:13:35,25,29,90,999,11,1,1,999,999,11:00AM - 11:00PM,NO,YES,847.95,10.88,755.69,755.69,802,3,998,3,0.0,594.12,161.57,50,50,high,8,1,477.26,166.03,417.0,166.51,39.88,155.79
20240527,1,82,02:53:06,03:50:06,34,57,82,999,1,5,1,999,999,11:00AM - 11:00PM,YES,YES,821.79,5.86,773.63,773.63,1731,2,999,3,0.0,553.85,219.78,83,27,medium,19,1,511.89,281.84,526.0,235.89,34.96,198.13
20240527,7,14,06:55:47,07:32:47,32,37,12,999,8,5,2,999,999,12:00PM - 2:00AM,YES,NO,425.93,16.39,356.12,356.12,1218,2,999,1,0.0,226.7,129.42,186,32,low,27,3,480.04,228.96,402.0,193.91,20.82,285.95
20240527,2,84,02:54:54,03:22:54,30,28,84,999,16,4,1,999,999,11:00AM - 11:00PM,YES,YES,467.64,3.34,452.02,452.02,1908,4,998,5,452.02,374.22,77.8,97,39,low,5,3,808.95,325.43,417.0,99.48,16.37,212.77
20240527,1,79,08:50:30,09:39:30,47,49,79,999,10,3,1,999,999,11:00AM - 11:00PM,YES,YES,650.28,29.9,455.85,455.85,1698,3,999,5,455.85,361.92,93.93,174,40,high,7,1,669.3,360.75,438.0,87.81,34.44,188.69
20240527,6,69,10:05:00,10:45:00,32,40,23,994,4,4,1,5,10,11:00AM - 11:00PM,YES,YES,609.15,7.18,565.41,565.41,999,2,999,5,565.41,388.36,177.05,80,17,medium,18,3,560.54,394.73,252.0,165.81,15.45,220.68
20240527,3,89,14:35:00,15:15:00,25,40,89,999,6,5,1,999,999,11:00AM - 11:00PM,NO,YES,164.78,30.8,114.03,114.03,286,3,998,5,114.03,67.42,46.61,230,37,medium,24,3,785.14,329.41,338.0,136.83,30.87,122.52
20240527,7,14,06:51:18,07:13:18,48,22,12,999,8,3,2,999,999,12:00PM - 2:00AM,NO,YES,831.64,8.32,762.45,762.45,1155,2,999,1,0.0,649.25,113.2,256,96,medium,26,1,510.31,368.21,404.0,78.88,8.75,181.14
20240527,2,85,06:36:58,06:58:58,35,22,85,999,1,2,1,999,999,11:00AM - 11:00PM,NO,YES,160.84,30.45,111.86,111.86,1907,3,998,5,111.86,66.74,45.12,61,18,low,24,2,640.4,412.58,426.0,208.53,11.3,174.78
20240527,2,85,03:59:43,04:47:43,40,48,85,999,1,3,1,999,999,11:00AM - 11:00PM,YES,YES,359.72,18.8,292.09,292.09,1898,1,999,4,0.0,185.86,106.23,175,32,medium,17,3,564.65,260.05,460.0,154.16,36.04,272.76
20240527,2,83,19:53:56,20:34:56,21,41,83,999,6,6,1,999,999,11:00AM - 11:00PM,NO,YES,551.4,33.34,367.56,367.56,1877,4,998,5,367.56,286.01,81.55,199,35,medium,6,1,805.38,325.06,671.0,115.72,26.8,136.05
20240527,7,14,01:38:01,02:29:01,50,51,12,999,8,3,2,999,999,12:00PM - 2:00AM,NO,YES,236.54,16.01,198.67,198.67,1309,3,998,5,198.67,174.31,24.36,141,16,high,26,1,348.69,362.91,589.0,175.89,27.6,255.01
20240527,3,90,11:23:08,11:53:08,55,30,90,999,11,2,1,999,999,11:00AM - 11:00PM,YES,YES,470.2,10.36,421.49,421.49,668,3,998,1,0.0,262.2,159.29,92,44,high,8,3,303.13,195.1,472.0,239.59,32.92,181.21
20240527,2,83,21:15:07,21:49:07,60,34,83,999,6,7,1,999,999,11:00AM - 11:00PM,YES,YES,171.32,16.61,142.86,142.86,1932,5,999,5,142.86,119.78,23.08,164,40,high,22,2,338.67,456.33,316.0,164.51,33.02,134.34
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,23.97725,0.0,-23.97725,15.45454545,6.405
20240527,2,83,22:20:41,23:12:41,54,52,83,999,6,4,1,999,999,11:00AM - 11:00PM,NO,YES,181.69,31.49,124.48,124.48,1813,4,999,5,124.48,71.34,53.14,188,47,low,6,2,768.55,426.42,467.0,79.94,17.18,246.57
20240527,2,83,02:24:24,02:55:24,43,31,83,999,6,3,1,999,999,11:00AM - 11:00PM,NO,NO,370.79,25.59,275.9,275.9,1819,5,998,5,275.9,205.14,70.76,121,5,low,11,3,719.0,356.09,564.0,143.31,37.96,138.46
20240527,6,61,08:47:00,09:47:00,57,60,83,917,6,4,1,10,10,11:00AM - 11:00PM,YES,YES,370.92,20.11,296.33,296.33,653,5,999,5,296.33,209.39,86.94,215,17,high,6,2,300.2,203.05,255.0,97.15,11.73,162.7
20240527,7,14,03:41:46,04:36:46,22,55,12,999,8,2,2,999,999,12:00PM - 2:00AM,NO,NO,752.62,36.24,479.87,479.87,1383,4,999,1,0.0,389.06,90.81,142,39,medium,8,2,506.65,301.59,474.0,119.52,31.72,156.57
20240527,2,83,15:01:26,15:41:26,46,40,83,999,6,5,1,999,999,11:00AM - 11:00PM,NO,YES,603.26,10.47,540.1,540.1,1851,3,998,5,540.1,315.89,224.21,133,27,low,16,2,837.02,300.2,489.0,73.65,14.43,258.24
20240527,1,79,17:17:19,17:40:19,32,23,79,999,10,3,1,999,999,11:00AM - 11:00PM,NO,YES,684.84,32.3,463.64,463.64,1560,4,999,5,463.64,291.19,172.45,222,9,high,10,1,450.28,444.81,378.0,225.45,15.26,260.48
20240527,1,81,00:18:24,01:11:24,20,53,81,999,17,2,1,999,999,11:00AM - 11:00PM,YES,YES,648.15,3.95,622.55,622.55,1666,5,999,5,622.55,518.6,103.95,64,22,medium,8,1,831.93,565.72,334.0,181.04,11.82,256.58
20240527,2,83,17:58:01,18:20:01,25,22,83,999,6,6,1,999,999,11:00AM - 11:00PM,NO,NO,685.53,28.41,490.77,490.77,1888,3,999,5,490.77,304.26,186.51,200,20,high,7,3,659.17,472.45,566.0,186.52,37.25,240.09
20240527,7,12,11:20:24,11:45:24,32,25,14,999,8,5,2,999,999,12:00PM - 2:00AM,YES,NO,395.94,11.18,351.67,351.67,1317,4,999,5,351.67,210.86,140.81,151,48,low,20,1,520.69,402.12,588.0,158.36,12.01,290.75
20240527,2,83,23:26:00,23:59:00,40,33,83,999,6,1,1,999,999,11:00AM - 11:00PM,YES,NO,602.49,19.9,482.59,482.59,1861,1,998,4,0.0,390.48,92.11,68,6,high,8,3,391.01,489.6,482.0,117.63,21.51,235.15
20240527,1,82,03:46:14,04:20:14,20,34,82,999,1,6,1,999,999,11:00AM - 11:00PM,YES,NO,909.02,11.96,800.3,800.3,1568,1,998,3,0.0,424.22,376.08,201,0,medium,12,3,520.26,376.05,512.0,50.27,34.79,242.63
20240527,7,12,07:26:39,08:20:39,43,54,14,999,8,2,2,999,999,12:00PM - 2:00AM,NO,YES,615.5,13.79,530.62,530.62,1351,3,998,5,530.62,363.56,167.06,88,60,low,5,1,455.92,275.07,577.0,73.46,25.64,118.94
20240527,1,79,07:18:33,07:40:33,50,22,79,999,10,4,1,999,999,11:00AM - 11:00PM,NO,NO,883.93,13.67,763.1,763.1,1759,5,999,5,763.1,631.87,131.23,88,20,medium,22,1,325.18,546.38,362.0,127.72,18.56,170.78
20240527,1,79,17:22:15,17:53:15,48,31,79,999,10,3,1,999,999,11:00AM - 11:00PM,YES,NO,913.7,13.97,786.06,786.06,1614,1,998,3,0.0,662.57,123.49,130,44,medium,9,1,271.17,555.26,468.0,175.4,19.18,244.95
20240527,7,14,15:59:47,16:24:47,28,25,12,999,8,1,2,999,999,12:00PM - 2:00AM,NO,YES,482.99,20.19,385.47,385.47,1396,2,998,5,385.47,248.12,137.35,240,42,low,10,3,633.1,579.35,570.0,295.73,10.35,197.81
20240527,1,81,00:18:13,00:48:13,32,30,81,999,17,4,1,999,999,11:00AM - 11:00PM,YES,NO,758.19,18.97,614.36,614.36,1625,1,999,3,0.0,416.1,198.26,164,31,medium,13,1,660.86,217.53,310.0,79.43,11.37,226.6
20240527,2,83,01:35:33,02:01:33,25,26,83,999,6,6,1,999,999,11:00AM - 11:00PM,NO,YES,278.8,30.74,193.1,193.1,1943,2,998,4,0.0,117.57,75.53,60,45,medium,4,2,616.78,577.98,517.0,50.84,42.84,189.4
20240527,7,14,20:45:59,21:30:59,52,45,12,999,8,1,2,999,999,12:00PM - 2:00AM,NO,NO,481.68,26.65,353.31,353.31,1494,1,999,5,353.31,255.61,97.7,250,66,medium,8,1,358.96,292.23,553.0,185.13,6.01,264.27
20240527,2,83,19:10:26,19:25:26,39,15,83,999,6,7,1,999,999,11:00AM - 11:00PM,NO,NO,404.22,1.48,398.24,398.24,1988,3,998,5,398.24,227.64,170.6,112,31,high,23,1,593.82,454.57,472.0,166.9,30.12,198.73
20240527,6,61,08:12:00,08:59:00,53,47,61,995,6,5,1,1,6,11:00AM - 11:00PM,YES,YES,371.76,24.56,280.46,280.46,760,3,999,5,280.46,168.41,112.05,117,2,high,14,1,286.49,184.48,210.0,102.01,23.01,187.47
20240527,3,90,13:07:45,13:26:45,53,19,90,999,11,5,1,999,999,11:00AM - 11:00PM,NO,NO,555.86,34.59,363.59,363.59,56,1,999,5,363.59,252.31,111.28,125,16,high,3,2,723.11,305.16,675.0,181.42,9.15,204.74
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.84915,0.0,-24.84915,14.9122807,6.405
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.84915,0.0,-24.84915,15.78947368,6.405
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.631175,0.0,-24.631175,14.15929204,6.405
20240527,7,14,07:01:17,07:19:17,59,18,14,999,8,1,2,999,999,12:00PM - 2:00AM,NO,YES,858.6,36.91,541.69,541.69,1329,5,999,5,541.69,395.77,145.92,151,6,high,9,1,665.88,246.22,440.0,79.52,35.91,240.08
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.84915,0.0,-24.84915,14.03508772,6.405
20240527,1,81,03:43:38,04:11:38,54,28,81,999,17,6,1,999,999,11:00AM - 11:00PM,YES,YES,430.25,11.15,382.28,382.28,1722,1,998,2,0.0,210.08,172.2,116,34,medium,4,3,328.04,361.83,645.0,60.09,20.34,115.5
20240527,2,84,13:41:19,14:33:19,33,52,84,999,16,7,1,999,999,11:00AM - 11:00PM,YES,YES,622.75,15.78,524.48,524.48,1924,4,998,5,524.48,353.41,171.07,34,16,low,16,1,650.0,182.0,633.0,149.23,10.44,219.09
20240527,2,84,22:01:50,22:25:50,48,24,84,999,16,5,1,999,999,11:00AM - 11:00PM,YES,NO,909.06,13.02,790.7,790.7,1921,4,999,5,790.7,606.53,184.17,101,15,low,3,3,361.63,382.99,587.0,73.55,36.0,226.73
20240527,7,12,15:50:50,16:36:50,45,46,14,999,8,1,2,999,999,12:00PM - 2:00AM,YES,NO,438.2,20.67,347.62,347.62,1122,3,998,5,347.62,236.4,111.22,58,32,medium,6,1,311.53,297.71,480.0,224.76,26.16,107.53
20240527,15,47,01:54:05,02:29:05,51,35,3,3,3,2,1,5,9,11:15AM - 4:00PM,Yes,No,50.0,12.81,44.0,44.0,38,3,1,2,0.0,22.0,-22.0,245,88,High,8,1,0.0,24.631175,0.0,-24.631175,17.69911504,6.405
20240527,2,84,14:49:58,15:14:58,28,25,84,999,16,3,1,999,999,11:00AM - 11:00PM,YES,NO,176.79,8.7,161.41,161.41,1945,4,998,5,161.41,98.22,63.19,57,1,medium,10,3,520.46,410.75,558.0,198.29,31.99,218.45
20240527,7,14,20:38:19,21:17:19,29,39,14,999,8,5,2,999,999,12:00PM - 2:00AM,YES,NO,889.21,10.69,794.15,794.15,1457,3,998,2,0.0,526.81,267.34,298,36,medium,9,1,508.51,506.9,476.0,175.57,47.77,128.74
20240527,1,82,17:23:32,18:19:32,52,56,82,999,1,5,1,999,999,11:00AM - 11:00PM,NO,NO,363.6,26.19,268.37,268.37,1636,1,999,3,0.0,134.42,133.95,159,4,medium,18,1,474.79,180.83,593.0,185.52,16.09,117.28
20240527,2,84,21:36:29,22:22:29,25,46,84,999,16,6,1,999,999,11:00AM - 11:00PM,YES,YES,636.96,4.03,611.29,611.29,1823,1,998,4,0.0,390.76,220.53,60,43,high,17,2,529.93,447.08,327.0,73.03,35.86,221.22
20240527,7,14,18:08:22,18:46:22,48,38,12,999,8,4,2,999,999,12:00PM - 2:00AM,YES,NO,765.13,10.61,683.95,683.95,1281,5,999,5,683.95,590.94,93.01,59,17,high,7,1,465.71,347.32,580.0,215.47,33.91,299.19
20240527,2,85,02:35:02,03:08:02,56,33,85,999,1,5,1,999,999,11:00AM - 11:00PM,YES,YES,508.25,11.03,452.19,452.19,1923,5,998,5,452.19,302.97,149.22,208,49,high,24,2,699.14,527.39,662.0,105.56,44.89,242.13
20240527,1,79,07:25:44,08:07:44,43,42,79,999,10,3,1,999,999,11:00AM - 11:00PM,NO,YES,860.84,4.3,823.82,823.82,1553,5,999,5,823.82,478.49,345.33,153,17,high,13,2,822.82,401.38,505.0,213.7,19.97,154.16
20240527,1,81,05:37:12,06:16:12,28,39,81,999,17,7,1,999,999,11:00AM - 11:00PM,NO,YES,500.46,31.7,341.81,341.81,1696,2,998,4,0.0,197.61,144.2,133,14,medium,3,3,403.66,196.93,526.0,244.95,34.69,147.02
20240527,6,68,03:01:00,03:48:00,43,47,41,918,5,1,1,4,6,11:00AM - 11:00PM,YES,YES,450.56,24.46,340.35,340.35,780,4,999,4,0.0,248.22,92.13,85,0,low,8,1,348.62,263.08,191.0,85.54,21.1,178.43
20240527,1,82,10:40:55,11:40:55,44,60,82,999,1,6,1,999,999,11:00AM - 11:00PM,NO,YES,917.84,29.16,650.2,650.2,1610,5,999,5,650.2,478.28,171.92,206,47,low,24,1,539.73,227.98,380.0,171.15,9.04,174.88
20240527,2,83,21:31:21,21:52:21,53,21,83,999,6,5,1,999,999,11:00AM - 11:00PM,NO,YES,222.76,22.92,171.7,171.7,1905,3,999,5,171.7,140.65,31.05,144,48,low,12,3,505.79,345.81,342.0,148.09,24.65,157.87
20240527,3,89,20:30:53,21:03:53,42,33,89,999,6,2,1,999,999,11:00AM - 11:00PM,YES,YES,942.05,6.03,885.24,885.24,233,3,999,3,0.0,745.79,139.45,215,15,low,14,2,500.34,514.08,367.0,204.84,25.95,273.39
20240527,1,81,03:39:15,04:12:15,39,33,81,999,17,4,1,999,999,11:00AM - 11:00PM,YES,NO,377.49,18.19,308.82,308.82,1605,2,998,3,0.0,221.09,87.73,193,50,medium,12,1,635.89,217.37,303.0,75.95,38.84,277.26
20240527,2,83,19:34:13,20:31:13,33,57,83,999,6,7,1,999,999,11:00AM - 11:00PM,YES,NO,759.49,23.81,578.66,578.66,1854,5,999,5,578.66,410.0,168.66,174,7,low,20,3,371.29,391.5,384.0,115.62,25.81,120.92
20240527,1,79,20:59:21,21:36:21,30,37,79,999,10,7,1,999,999,11:00AM - 11:00PM,YES,YES,919.38,1.47,905.87,905.87,1547,2,998,3,0.0,729.26,176.61,48,30,medium,14,1,563.29,306.94,379.0,193.27,15.2,101.24
20240528,2,83,17:59:29,18:21:29,34,22,83,999,6,7,1,999,999,11:00AM - 11:00PM,NO,NO,720.85,6.67,672.77,672.77,1832,4,999,5,672.77,539.34,133.43,140,13,high,9,2,686.02,235.21,392.0,131.7,10.84,152.23
20240528,6,65,16:20:00,17:09:00,51,49,45,991,1,5,1,3,6,11:00AM - 11:00PM,YES,YES,235.96,25.59,175.58,175.58,600,1,999,5,175.58,130.13,45.45,121,20,high,24,1,181.4,126.43,179.0,54.97,25.87,110.3
20240528,1,82,06:10:32,06:34:32,35,24,82,999,1,1,1,999,999,11:00AM - 11:00PM,YES,NO,605.69,0.14,604.84,604.84,1517,2,998,3,0.0,479.51,125.33,128,3,high,13,1,749.92,266.63,650.0,59.92,31.48,175.08
20240528,7,12,22:43:40,23:17:40,54,34,12,999,8,2,2,999,999,12:00PM - 2:00AM,NO,NO,259.28,23.99,197.08,197.08,1292,5,999,2,0.0,135.07,62.01,129,34,high,25,1,588.36,598.46,480.0,97.85,11.73,122.74
20240528,1,82,01:13:08,01:42:08,23,29,82,999,1,5,1,999,999,11:00AM - 11:00PM,YES,NO,307.84,12.79,268.47,268.47,1788,3,998,5,268.47,204.37,64.1,227,9,high,12,3,616.46,435.15,539.0,133.87,30.81,118.1
20240528,1,82,00:17:32,00:59:32,50,42,82,999,1,2,1,999,999,11:00AM - 11:00PM,YES,YES,381.57,17.01,316.66,316.66,1727,3,999,5,316.66,242.66,74.0,209,15,high,16,1,369.05,467.91,352.0,190.23,25.09,132.61
20240528,1,81,11:31:09,12:19:09,23,48,81,999,17,4,1,999,999,11:00AM - 11:00PM,YES,YES,581.73,6.62,543.22,543.22,1791,4,999,5,543.22,421.7,121.52,231,1,medium,9,1,647.95,210.37,514.0,53.97,17.74,252.26
20240528,7,12,02:34:00,03:04:00,49,30,12,999,8,1,2,999,999,12:00PM - 2:00AM,YES,YES,387.76,7.69,357.94,357.94,1164,4,998,5,357.94,231.51,126.43,200,15,medium,30,1,360.76,504.89,571.0,193.44,5.29,117.05
20240528,6,72,15:30:00,16:04:00,41,34,58,999,14,5,1,6,1,11:00AM - 11:00PM,YES,YES,1155.18,20.17,922.18,922.18,718,3,999,5,922.18,701.32,220.86,202,18,low,11,3,1014.21,723.28,271.0,290.93,12.36,311.17
20240528,7,12,12:16:32,13:14:32,21,58,14,999,8,4,2,999,999,12:00PM - 2:00AM,YES,NO,520.33,21.03,410.9,410.9,1364,1,999,1,0.0,304.97,105.93,64,26,high,11,1,426.43,444.64,517.0,159.11,26.4,132.72
20240528,3,89,03:54:50,04:29:50,42,35,89,999,6,1,1,999,999,11:00AM - 11:00PM,NO,YES,464.3,2.26,453.81,453.81,1715,1,998,2,0.0,267.78,186.03,69,50,high,4,3,509.18,347.57,507.0,244.03,16.46,100.77
20240528,3,89,20:54:15,21:51:15,51,57,89,999,6,2,1,999,999,11:00AM - 11:00PM,NO,YES,773.62,2.63,753.27,753.27,787,4,999,1,0.0,567.4,185.87,97,29,low,6,1,774.48,533.51,484.0,210.32,17.51,232.94
20240528,7,12,08:12:51,09:12:51,58,60,12,999,8,3,2,999,999,12:00PM - 2:00AM,NO,YES,321.88,28.56,229.95,229.95,1128,5,998,5,229.95,193.08,36.87,231,97,high,27,1,309.89,581.07,523.0,173.25,9.27,108.69
20240528,1,82,06:51:36,07:13:36,52,22,82,999,1,5,1,999,999,11:00AM - 11:00PM,NO,YES,367.76,32.15,249.53,249.53,1615,2,999,3,0.0,126.22,123.31,215,45,high,6,1,253.98,188.34,375.0,234.27,28.15,264.96
20240528,2,85,20:37:13,21:05:13,48,28,85,999,1,2,1,999,999,11:00AM - 11:00PM,YES,NO,423.52,34.51,277.36,277.36,1975,4,998,5,277.36,148.17,129.19,88,6,medium,14,1,683.53,207.65,516.0,220.99,15.96,157.33
20240528,2,83,18:03:54,18:30:54,33,27,83,999,6,5,1,999,999,11:00AM - 11:00PM,YES,YES,606.3,16.58,505.78,505.78,1943,4,999,5,505.78,315.22,190.56,126,4,high,5,1,719.43,284.2,360.0,149.74,7.06,197.3
20240528,1,81,06:32:50,06:59:50,44,27,81,999,17,7,1,999,999,11:00AM - 11:00PM,YES,NO,600.74,10.48,537.78,537.78,1698,5,998,5,537.78,344.79,192.99,183,42,medium,20,2,792.29,217.7,671.0,200.43,28.14,279.83
20240528,6,69,14:38:00,15:16:00,44,38,71,929,4,4,1,10,8,11:00AM - 11:00PM,YES,YES,1184.64,8.68,1081.81,1081.81,3125,2,999,5,1081.81,741.13,340.68,170,2,high,14,2,1142.43,749.42,289.0,393.01,20.59,440.31
20240528,7,12,00:51:22,01:29:22,35,38,14,999,8,5,2,999,999,12:00PM - 2:00AM,NO,YES,554.15,10.94,493.53,493.53,1433,5,998,2,0.0,374.58,118.95,274,3,low,19,3,702.36,339.76,541.0,266.72,6.46,293.57
20240528,3,91,21:33:29,22:32:29,20,59,91,999,1,7,1,999,999,11:00AM - 11:00PM,NO,NO,560.24,17.63,461.47,461.47,229,2,999,5,461.47,347.12,114.35,211,17,high,6,1,384.36,390.1,449.0,57.82,10.93,259.05
20240528,2,83,20:16:25,21:09:25,38,53,83,999,6,1,1,999,999,11:00AM - 11:00PM,YES,YES,704.79,32.4,476.44,476.44,1958,5,998,5,476.44,275.76,200.68,170,38,medium,14,3,460.23,245.11,444.0,202.42,20.93,173.11
20240528,7,12,16:31:22,17:26:22,50,55,14,999,8,2,2,999,999,12:00PM - 2:00AM,YES,NO,700.08,35.34,452.67,452.67,1206,4,999,5,452.67,270.24,182.43,226,22,medium,17,1,485.46,333.01,416.0,116.88,39.38,178.02
20240528,1,82,06:44:57,07:07:57,48,23,82,999,1,3,1,999,999,11:00AM - 11:00PM,NO,NO,671.63,23.62,512.99,512.99,1603,2,999,3,0.0,261.58,251.41,205,36,high,25,1,435.26,201.88,346.0,175.99,20.29,155.58
